path	cell	dataType	antibody	view	replicate	type	lab
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqMamgAdult8wksPlusRawRep2.bigWig	MammaryGland	RnaSeq		PlusRawSignal	2	bigWig	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqMamgAdult8wksSpikeinsRep1.spikeins.CL.bam.gz	MammaryGland	RnaSeq		Spikeins	1	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqMamgAdult8wksSpikeinsRep2.spikeins.CL.bam.gz	MammaryGland	RnaSeq		Spikeins	2	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqMamgAdult8wksTranscriptDeNovo.gtf.gz	MammaryGland	RnaSeq		TranscriptDeNovo		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqMamgAdult8wksTranscriptEnsV65IAcuff.gtf.gz	MammaryGland	RnaSeq		TranscriptEnsV65IAcuff		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqOvaryAdult8wksAlnRep1.bam	Ovary	RnaSeq		Alignments	1	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqOvaryAdult8wksAlnRep1V2.bam	Ovary	RnaSeq		Alignments	1	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqOvaryAdult8wksAlnRep2.bam	Ovary	RnaSeq		Alignments	2	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqOvaryAdult8wksAlnRep2V2.bam	Ovary	RnaSeq		Alignments	2	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqOvaryAdult8wksExonsDeNovo.gtf.gz	Ovary	RnaSeq		ExonsDeNovo		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqOvaryAdult8wksExonsEnsV65IAcuff.gtf.gz	Ovary	RnaSeq		ExonsEnsV65IAcuff		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqOvaryAdult8wksGeneDeNovo.gtf.gz	Ovary	RnaSeq		GeneDeNovo		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqOvaryAdult8wksGeneEnsV65IAcuff.gtf.gz	Ovary	RnaSeq		GeneEnsV65IAcuff		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqOvaryAdult8wksMinusRawRep1.bigWig	Ovary	RnaSeq		MinusRawSignal	1	bigWig	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqOvaryAdult8wksMinusRawRep2.bigWig	Ovary	RnaSeq		MinusRawSignal	2	bigWig	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqOvaryAdult8wksPlusRawRep1.bigWig	Ovary	RnaSeq		PlusRawSignal	1	bigWig	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqOvaryAdult8wksPlusRawRep2.bigWig	Ovary	RnaSeq		PlusRawSignal	2	bigWig	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqOvaryAdult8wksSpikeinsRep1.spikeins.CL.bam.gz	Ovary	RnaSeq		Spikeins	1	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqOvaryAdult8wksSpikeinsRep2.spikeins.CL.bam.gz	Ovary	RnaSeq		Spikeins	2	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqOvaryAdult8wksTranscriptDeNovo.gtf.gz	Ovary	RnaSeq		TranscriptDeNovo		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqOvaryAdult8wksTranscriptEnsV65IAcuff.gtf.gz	Ovary	RnaSeq		TranscriptEnsV65IAcuff		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqPlacAdult8wksAlnRep1.bam	Placenta	RnaSeq		Alignments	1	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqPlacAdult8wksAlnRep2.bam	Placenta	RnaSeq		Alignments	2	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqPlacAdult8wksExonsDeNovo.gtf.gz	Placenta	RnaSeq		ExonsDeNovo		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqPlacAdult8wksExonsEnsV65IAcuff.gtf.gz	Placenta	RnaSeq		ExonsEnsV65IAcuff		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqPlacAdult8wksGeneDeNovo.gtf.gz	Placenta	RnaSeq		GeneDeNovo		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqPlacAdult8wksGeneEnsV65IAcuff.gtf.gz	Placenta	RnaSeq		GeneEnsV65IAcuff		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqPlacAdult8wksMinusRawRep1.bigWig	Placenta	RnaSeq		MinusRawSignal	1	bigWig	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqPlacAdult8wksMinusRawRep2.bigWig	Placenta	RnaSeq		MinusRawSignal	2	bigWig	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqPlacAdult8wksPlusRawRep1.bigWig	Placenta	RnaSeq		PlusRawSignal	1	bigWig	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqPlacAdult8wksPlusRawRep2.bigWig	Placenta	RnaSeq		PlusRawSignal	2	bigWig	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqPlacAdult8wksTranscriptDeNovo.gtf.gz	Placenta	RnaSeq		TranscriptDeNovo		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqPlacAdult8wksTranscriptEnsV65IAcuff.gtf.gz	Placenta	RnaSeq		TranscriptEnsV65IAcuff		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSfatAdult8wksAlnRep1.bam	SubcFatPad	RnaSeq		Alignments	1	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSfatAdult8wksAlnRep1V2.bam	SubcFatPad	RnaSeq		Alignments	1	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSfatAdult8wksAlnRep2.bam	SubcFatPad	RnaSeq		Alignments	2	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSfatAdult8wksAlnRep2V2.bam	SubcFatPad	RnaSeq		Alignments	2	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSfatAdult8wksExonsDeNovo.gtf.gz	SubcFatPad	RnaSeq		ExonsDeNovo		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSfatAdult8wksExonsEnsV65IAcuff.gtf.gz	SubcFatPad	RnaSeq		ExonsEnsV65IAcuff		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSfatAdult8wksGeneDeNovo.gtf.gz	SubcFatPad	RnaSeq		GeneDeNovo		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSfatAdult8wksGeneEnsV65IAcuff.gtf.gz	SubcFatPad	RnaSeq		GeneEnsV65IAcuff		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSfatAdult8wksMinusRawRep1.bigWig	SubcFatPad	RnaSeq		MinusRawSignal	1	bigWig	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSfatAdult8wksMinusRawRep2.bigWig	SubcFatPad	RnaSeq		MinusRawSignal	2	bigWig	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSfatAdult8wksPlusRawRep1.bigWig	SubcFatPad	RnaSeq		PlusRawSignal	1	bigWig	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSfatAdult8wksPlusRawRep2.bigWig	SubcFatPad	RnaSeq		PlusRawSignal	2	bigWig	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSfatAdult8wksSpikeinsRep1.spikeins.CL.bam.gz	SubcFatPad	RnaSeq		Spikeins	1	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSfatAdult8wksSpikeinsRep2.spikeins.CL.bam.gz	SubcFatPad	RnaSeq		Spikeins	2	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSfatAdult8wksTranscriptDeNovo.gtf.gz	SubcFatPad	RnaSeq		TranscriptDeNovo		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSfatAdult8wksTranscriptEnsV65IAcuff.gtf.gz	SubcFatPad	RnaSeq		TranscriptEnsV65IAcuff		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSmintAdult8wksAlnRep1.bam	SmIntestine	RnaSeq		Alignments	1	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSmintAdult8wksAlnRep1V2.bam	SmIntestine	RnaSeq		Alignments	1	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSmintAdult8wksAlnRep2.bam	SmIntestine	RnaSeq		Alignments	2	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSmintAdult8wksAlnRep2V2.bam	SmIntestine	RnaSeq		Alignments	2	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSmintAdult8wksExonsDeNovo.gtf.gz	SmIntestine	RnaSeq		ExonsDeNovo		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSmintAdult8wksExonsEnsV65IAcuff.gtf.gz	SmIntestine	RnaSeq		ExonsEnsV65IAcuff		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSmintAdult8wksGeneDeNovo.gtf.gz	SmIntestine	RnaSeq		GeneDeNovo		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSmintAdult8wksGeneEnsV65IAcuff.gtf.gz	SmIntestine	RnaSeq		GeneEnsV65IAcuff		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSmintAdult8wksMinusRawRep1.bigWig	SmIntestine	RnaSeq		MinusRawSignal	1	bigWig	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSmintAdult8wksMinusRawRep2.bigWig	SmIntestine	RnaSeq		MinusRawSignal	2	bigWig	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSmintAdult8wksPlusRawRep1.bigWig	SmIntestine	RnaSeq		PlusRawSignal	1	bigWig	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSmintAdult8wksPlusRawRep2.bigWig	SmIntestine	RnaSeq		PlusRawSignal	2	bigWig	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSmintAdult8wksSpikeinsRep1.spikeins.CL.bam.gz	SmIntestine	RnaSeq		Spikeins	1	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSmintAdult8wksSpikeinsRep2.spikeins.CL.bam.gz	SmIntestine	RnaSeq		Spikeins	2	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSmintAdult8wksTranscriptDeNovo.gtf.gz	SmIntestine	RnaSeq		TranscriptDeNovo		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSmintAdult8wksTranscriptEnsV65IAcuff.gtf.gz	SmIntestine	RnaSeq		TranscriptEnsV65IAcuff		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSplAdult8wksAlnRep1V2.bam	Spleen	RnaSeq		Alignments	1	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSplAdult8wksAlnRep2V2.bam	Spleen	RnaSeq		Alignments	2	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSplAdult8wksExonsDeNovo.gtf.gz	Spleen	RnaSeq		ExonsDeNovo		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSplAdult8wksGeneDeNovo.gtf.gz	Spleen	RnaSeq		GeneDeNovo		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSpleenAdult8wksAlnRep1.bam	Spleen	RnaSeq		Alignments	1	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSpleenAdult8wksAlnRep2.bam	Spleen	RnaSeq		Alignments	2	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSpleenAdult8wksExonsEnsV65IAcuff.gtf.gz	Spleen	RnaSeq		ExonsEnsV65IAcuff		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSpleenAdult8wksGeneEnsV65IAcuff.gtf.gz	Spleen	RnaSeq		GeneEnsV65IAcuff		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSpleenAdult8wksMinusRawRep1.bigWig	Spleen	RnaSeq		MinusRawSignal	1	bigWig	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSpleenAdult8wksMinusRawRep2.bigWig	Spleen	RnaSeq		MinusRawSignal	2	bigWig	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSpleenAdult8wksPlusRawRep1.bigWig	Spleen	RnaSeq		PlusRawSignal	1	bigWig	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSpleenAdult8wksPlusRawRep2.bigWig	Spleen	RnaSeq		PlusRawSignal	2	bigWig	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSpleenAdult8wksSpikeinsRep1.spikeins.CL.bam.gz	Spleen	RnaSeq		Spikeins	1	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSpleenAdult8wksSpikeinsRep2.spikeins.CL.bam.gz	Spleen	RnaSeq		Spikeins	2	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSpleenAdult8wksTranscriptDeNovo.gtf.gz	Spleen	RnaSeq		TranscriptDeNovo		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSpleenAdult8wksTranscriptEnsV65IAcuff.gtf.gz	Spleen	RnaSeq		TranscriptEnsV65IAcuff		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqStomAdult8wksAlnRep1.bam	Stomach	RnaSeq		Alignments	1	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqStomAdult8wksAlnRep1V2.bam	Stomach	RnaSeq		Alignments	1	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqStomAdult8wksAlnRep2.bam	Stomach	RnaSeq		Alignments	2	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqStomAdult8wksAlnRep2V2.bam	Stomach	RnaSeq		Alignments	2	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqStomAdult8wksExonsDeNovo.gtf.gz	Stomach	RnaSeq		ExonsDeNovo		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqStomAdult8wksExonsEnsV65IAcuff.gtf.gz	Stomach	RnaSeq		ExonsEnsV65IAcuff		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqStomAdult8wksGeneDeNovo.gtf.gz	Stomach	RnaSeq		GeneDeNovo		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqStomAdult8wksGeneEnsV65IAcuff.gtf.gz	Stomach	RnaSeq		GeneEnsV65IAcuff		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqStomAdult8wksMinusRawRep1.bigWig	Stomach	RnaSeq		MinusRawSignal	1	bigWig	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqStomAdult8wksMinusRawRep2.bigWig	Stomach	RnaSeq		MinusRawSignal	2	bigWig	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqStomAdult8wksPlusRawRep1.bigWig	Stomach	RnaSeq		PlusRawSignal	1	bigWig	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqStomAdult8wksPlusRawRep2.bigWig	Stomach	RnaSeq		PlusRawSignal	2	bigWig	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqStomAdult8wksSpikeinsRep1.spikeins.CL.bam.gz	Stomach	RnaSeq		Spikeins	1	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqStomAdult8wksSpikeinsRep2.spikeins.CL.bam.gz	Stomach	RnaSeq		Spikeins	2	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqStomAdult8wksTranscriptDeNovo.gtf.gz	Stomach	RnaSeq		TranscriptDeNovo		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqStomAdult8wksTranscriptEnsV65IAcuff.gtf.gz	Stomach	RnaSeq		TranscriptEnsV65IAcuff		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqTestisAdult8wksAlnRep1.bam	Testis	RnaSeq		Alignments	1	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqTestisAdult8wksAlnRep1V2.bam	Testis	RnaSeq		Alignments	1	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqTestisAdult8wksAlnRep2.bam	Testis	RnaSeq		Alignments	2	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqTestisAdult8wksAlnRep2V2.bam	Testis	RnaSeq		Alignments	2	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqTestisAdult8wksExonsDeNovo.gtf.gz	Testis	RnaSeq		ExonsDeNovo		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqTestisAdult8wksExonsEnsV65IAcuff.gtf.gz	Testis	RnaSeq		ExonsEnsV65IAcuff		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqTestisAdult8wksGeneDeNovo.gtf.gz	Testis	RnaSeq		GeneDeNovo		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqTestisAdult8wksGeneEnsV65IAcuff.gtf.gz	Testis	RnaSeq		GeneEnsV65IAcuff		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqTestisAdult8wksMinusRawRep1.bigWig	Testis	RnaSeq		MinusRawSignal	1	bigWig	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqTestisAdult8wksMinusRawRep2.bigWig	Testis	RnaSeq		MinusRawSignal	2	bigWig	CSHL-m
