path	cell	dataType	antibody	view	replicate	type	lab
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2Gm12878H3k4me3.broadPeak.gz	GM12878	ChipSeq	H3K4me3	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2Hek293Ctcf.broadPeak.gz	HEK293	ChipSeq	CTCF	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2Helas3Ctcf.broadPeak.gz	HeLa-S3	ChipSeq	CTCF	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2Helas3H3k27me3.broadPeak.gz	HeLa-S3	ChipSeq	H3K27me3	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2Helas3H3k36me3.broadPeak.gz	HeLa-S3	ChipSeq	H3K36me3	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2Helas3H3k4me3.broadPeak.gz	HeLa-S3	ChipSeq	H3K4me3	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2Hepg2Ctcf.broadPeak.gz	HepG2	ChipSeq	CTCF	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2Hepg2H3k27me3.broadPeak.gz	HepG2	ChipSeq	H3K27me3	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2Hepg2H3k4me3.broadPeak.gz	HepG2	ChipSeq	H3K4me3	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2Hl60H3k4me3.broadPeak.gz	HL-60	ChipSeq	H3K4me3	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2HreCtcf.broadPeak.gz	HRE	ChipSeq	CTCF	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2HreH3k27me3.broadPeak.gz	HRE	ChipSeq	H3K27me3	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2HreH3k36me3.broadPeak.gz	HRE	ChipSeq	H3K36me3	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2HreH3k4me3.broadPeak.gz	HRE	ChipSeq	H3K4me3	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2HuvecCtcf.broadPeak.gz	HUVEC	ChipSeq	CTCF	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2HuvecH3k27me3.broadPeak.gz	HUVEC	ChipSeq	H3K27me3	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2HuvecH3k36me3.broadPeak.gz	HUVEC	ChipSeq	H3K36me3	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2HuvecH3k4me3.broadPeak.gz	HUVEC	ChipSeq	H3K4me3	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2K562Ctcf.broadPeak.gz	K562	ChipSeq	CTCF	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2K562H3k27me3.broadPeak.gz	K562	ChipSeq	H3K27me3	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2K562H3k36me3.broadPeak.gz	K562	ChipSeq	H3K36me3	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2NhekCtcf.broadPeak.gz	NHEK	ChipSeq	CTCF	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2NhekH3k27me3.broadPeak.gz	NHEK	ChipSeq	H3K27me3	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2NhekH3k36me3.broadPeak.gz	NHEK	ChipSeq	H3K36me3	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2NhekH3k4me3.broadPeak.gz	NHEK	ChipSeq	H3K4me3	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2SaecCtcf.broadPeak.gz	SAEC	ChipSeq	CTCF	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2SaecH3k27me3.broadPeak.gz	SAEC	ChipSeq	H3K27me3	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2SaecH3k36me3.broadPeak.gz	SAEC	ChipSeq	H3K36me3	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2SaecH3k4me3.broadPeak.gz	SAEC	ChipSeq	H3K4me3	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2SknshraCtcf.broadPeak.gz	SK-N-SH_RA	ChipSeq	CTCF	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2SknshraH3k27me3.broadPeak.gz	SK-N-SH_RA	ChipSeq	H3K27me3	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2SknshraH3k36me3.broadPeak.gz	SK-N-SH_RA	ChipSeq	H3K36me3	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2SknshraH3k4me3.broadPeak.gz	SK-N-SH_RA	ChipSeq	H3K4me3	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2Werirb1Ctcf.broadPeak.gz	WERI-Rb-1	ChipSeq	CTCF	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksGm12801Ctcf.narrowPeak.gz	GM12801	ChipSeq	CTCF	Peaks		narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksHepg2Ctcf.narrowPeak.gz	HepG2	ChipSeq	CTCF	Peaks		narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksHl60Ctcf.narrowPeak.gz	HL-60	ChipSeq	CTCF	Peaks		narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksHreCtcf.narrowPeak.gz	HRE	ChipSeq	CTCF	Peaks		narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1BjH3k27me3.narrowPeak.gz	BJ	ChipSeq	H3K27me3	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1BjH3k36me3.narrowPeak.gz	BJ	ChipSeq	H3K36me3	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1BjH3k4me3.narrowPeak.gz	BJ	ChipSeq	H3K4me3	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1BjtertCtcf.narrowPeak.gz	BJ	ChipSeq	CTCF	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1Caco2Ctcf.narrowPeak.gz	Caco-2	ChipSeq	CTCF	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1Caco2H3k27me3.narrowPeak.gz	Caco-2	ChipSeq	H3K27me3	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1Caco2H3k36me3.narrowPeak.gz	Caco-2	ChipSeq	H3K36me3	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1Caco2H3k4me3.narrowPeak.gz	Caco-2	ChipSeq	H3K4me3	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1Gm06990Ctcf.narrowPeak.gz	GM06990	ChipSeq	CTCF	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1Gm06990H3k27me3.narrowPeak.gz	GM06990	ChipSeq	H3K27me3	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1Gm06990H3k36me3.narrowPeak.gz	GM06990	ChipSeq	H3K36me3	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1Gm06990H3k4me3.narrowPeak.gz	GM06990	ChipSeq	H3K4me3	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1Gm12864Ctcf.narrowPeak.gz	GM12864	ChipSeq	CTCF	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1Gm12865Ctcf.narrowPeak.gz	GM12865	ChipSeq	CTCF	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1Gm12872Ctcf.narrowPeak.gz	GM12872	ChipSeq	CTCF	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1Gm12873Ctcf.narrowPeak.gz	GM12873	ChipSeq	CTCF	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1Gm12874Ctcf.narrowPeak.gz	GM12874	ChipSeq	CTCF	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1Gm12875Ctcf.narrowPeak.gz	GM12875	ChipSeq	CTCF	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1Gm12878Ctcf.narrowPeak.gz	GM12878	ChipSeq	CTCF	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1Gm12878H3k27me3.narrowPeak.gz	GM12878	ChipSeq	H3K27me3	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1Gm12878H3k36me3.narrowPeak.gz	GM12878	ChipSeq	H3K36me3	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1Gm12878H3k4me3.narrowPeak.gz	GM12878	ChipSeq	H3K4me3	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1Hek293Ctcf.narrowPeak.gz	HEK293	ChipSeq	CTCF	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1Helas3Ctcf.narrowPeak.gz	HeLa-S3	ChipSeq	CTCF	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1Helas3H3k27me3.narrowPeak.gz	HeLa-S3	ChipSeq	H3K27me3	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1Helas3H3k36me3.narrowPeak.gz	HeLa-S3	ChipSeq	H3K36me3	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1Helas3H3k4me3.narrowPeak.gz	HeLa-S3	ChipSeq	H3K4me3	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1Hepg2H3k27me3.narrowPeak.gz	HepG2	ChipSeq	H3K27me3	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1Hepg2H3k36me3.narrowPeak.gz	HepG2	ChipSeq	H3K36me3	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1Hepg2H3k4me3.narrowPeak.gz	HepG2	ChipSeq	H3K4me3	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1Hl60H3k4me3.narrowPeak.gz	HL-60	ChipSeq	H3K4me3	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1HmecCtcf.narrowPeak.gz	HMEC	ChipSeq	CTCF	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1HmecH3k27me3.narrowPeak.gz	HMEC	ChipSeq	H3K27me3	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1HreH3k27me3.narrowPeak.gz	HRE	ChipSeq	H3K27me3	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1HreH3k36me3.narrowPeak.gz	HRE	ChipSeq	H3K36me3	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1HreH3k4me3.narrowPeak.gz	HRE	ChipSeq	H3K4me3	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1HuvecCtcf.narrowPeak.gz	HUVEC	ChipSeq	CTCF	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1HuvecH3k27me3.narrowPeak.gz	HUVEC	ChipSeq	H3K27me3	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1HuvecH3k36me3.narrowPeak.gz	HUVEC	ChipSeq	H3K36me3	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1HuvecH3k4me3.narrowPeak.gz	HUVEC	ChipSeq	H3K4me3	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1K562Ctcf.narrowPeak.gz	K562	ChipSeq	CTCF	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1K562H3k27me3.narrowPeak.gz	K562	ChipSeq	H3K27me3	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1K562H3k36me3.narrowPeak.gz	K562	ChipSeq	H3K36me3	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1K562H3k4me3.narrowPeak.gz	K562	ChipSeq	H3K4me3	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1NhekCtcf.narrowPeak.gz	NHEK	ChipSeq	CTCF	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1NhekH3k27me3.narrowPeak.gz	NHEK	ChipSeq	H3K27me3	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1NhekH3k36me3.narrowPeak.gz	NHEK	ChipSeq	H3K36me3	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1NhekH3k4me3.narrowPeak.gz	NHEK	ChipSeq	H3K4me3	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1SaecCtcf.narrowPeak.gz	SAEC	ChipSeq	CTCF	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1SaecH3k27me3.narrowPeak.gz	SAEC	ChipSeq	H3K27me3	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1SaecH3k36me3.narrowPeak.gz	SAEC	ChipSeq	H3K36me3	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1SaecH3k4me3.narrowPeak.gz	SAEC	ChipSeq	H3K4me3	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1SknshraCtcf.narrowPeak.gz	SK-N-SH_RA	ChipSeq	CTCF	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1SknshraH3k27me3.narrowPeak.gz	SK-N-SH_RA	ChipSeq	H3K27me3	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1SknshraH3k36me3.narrowPeak.gz	SK-N-SH_RA	ChipSeq	H3K36me3	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksRep1SknshraH3k4me3.narrowPeak.gz	SK-N-SH_RA	ChipSeq	H3K4me3	Peaks	1	narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqPeaksWerirb1Ctcf.narrowPeak.gz	WERI-Rb-1	ChipSeq	CTCF	Peaks		narrowPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwDGF/wgEncodeUwDGFHotspotsGm06990.broadPeak.gz	GM06990	DGF		Hotspots		broadPeak	Uw
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwDGF/wgEncodeUwDGFHotspotsHepg2.broadPeak.gz	HepG2	DGF		Hotspots		broadPeak	Uw
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwDGF/wgEncodeUwDGFHotspotsK562.broadPeak.gz	K562	DGF		Hotspots		broadPeak	Uw
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwDGF/wgEncodeUwDGFHotspotsSknshra.broadPeak.gz	SK-N-SH_RA	DGF		Hotspots		broadPeak	Uw
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwDGF/wgEncodeUwDGFHotspotsTh1.broadPeak.gz	Th1	DGF		Hotspots		broadPeak	Uw
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwDGF/wgEncodeUwDGFPeaksGm06990.narrowPeak.gz	GM06990	DGF		Peaks		narrowPeak	Uw
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwDGF/wgEncodeUwDGFPeaksHepg2.narrowPeak.gz	HepG2	DGF		Peaks		narrowPeak	Uw
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwDGF/wgEncodeUwDGFPeaksK562.narrowPeak.gz	K562	DGF		Peaks		narrowPeak	Uw
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwDGF/wgEncodeUwDGFPeaksSknshra.narrowPeak.gz	SK-N-SH_RA	DGF		Peaks		narrowPeak	Uw
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwDGF/wgEncodeUwDGFPeaksTh1.narrowPeak.gz	Th1	DGF		Peaks		narrowPeak	Uw
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwDnaseSeq/wgEncodeUwDnaseSeqHotspotsRep1Ag04449.broadPeak.gz	AG04449	DnaseSeq		Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwDnaseSeq/wgEncodeUwDnaseSeqHotspotsRep1Ag04450.broadPeak.gz	AG04450	DnaseSeq		Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwDnaseSeq/wgEncodeUwDnaseSeqHotspotsRep1Ag09309.broadPeak.gz	AG09309	DnaseSeq		Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwDnaseSeq/wgEncodeUwDnaseSeqHotspotsRep1Ag09319.broadPeak.gz	AG09319	DnaseSeq		Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwDnaseSeq/wgEncodeUwDnaseSeqHotspotsRep1Ag10803.broadPeak.gz	AG10803	DnaseSeq		Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwDnaseSeq/wgEncodeUwDnaseSeqHotspotsRep1Bjtert.broadPeak.gz	BJ	DnaseSeq		Hotspots	1	broadPeak	UW
